age,status,orientation,body_type,diet,drinks,drugs,height,income,last_online,location,smokes,speaks,education,dropped out,job,religion,relig_imprt,sign,sign_imprt,asian,white,black,hispanic / latin,pacific islander,native american,middle eastern,indian,other,havekids,wantkids,likes_dog,likes_cat,has_dog,has_cat,status-single,status-available,status-seeing someone,status-married,orientation-straight,orientation-bisexual,orientation-gay,diet-anything,diet-other,diet-halal,diet-vegetarian,diet-vegan,diet-kosher,job-non-technical,job-artistic / musical / writer,job-other,job-technology,job-business and management,job-education,job-medicine / health,job-entertainment / media,job-law and government,religion-agnosticism,religion-christianity,religion-catholicism,religion-buddhism,religion-other,religion-atheism,religion-judaism,religion-hinduism,religion-islam,sign-gemini,sign-cancer,sign-sagittarius,sign-taurus,sign-pisces,sign-aquarius,sign-libra,sign-aries,sign-capricorn,sign-virgo,sign-leo,sign-scorpio,sex-m
19,single,straight,2,vegetarian,2,0,69.0,-1,2012-06-29,"san francisco, california",0,1,2,0,other,judaism,2.0,cancer,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,available,bisexual,3,vegan,3,1,67.0,-1,2012-06-10,"half moon bay, california",4,1,1,1,artistic / musical / writer,atheism,0.0,capricorn,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,single,straight,5,anything,3,1,68.0,-1,2012-06-29,"san francisco, california",4,3,2,1,business and management,atheism,0.0,sagittarius,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,single,straight,6,anything,2,0,72.0,-1,2012-06-05,"san francisco, california",0,2,4,0,technology,atheism,1.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,single,straight,6,anything,2,0,68.0,-1,2012-06-21,"san francisco, california",0,3,4,0,artistic / musical / writer,judaism,1.0,cancer,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,single,straight,5,anything,2,1,69.0,-1,2012-06-30,"san francisco, california",0,2,4,0,business and management,catholicism,0.0,capricorn,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,single,straight,4,anything,3,0,69.0,-1,2012-06-30,"san francisco, california",0,1,2,0,non-technical,agnosticism,0.0,virgo,2.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,single,straight,6,anything,2,0,63.0,20000,2012-04-24,"palo alto, california",0,2,2,0,education,christianity,2.0,cancer,1.0,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,single,straight,6,anything,2,0,68.0,-1,2012-06-30,"san francisco, california",0,2,3,0,medicine / health,buddhism,0.0,virgo,1.0,1,0,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,single,straight,9,other,2,0,66.0,80000,2012-06-30,"san francisco, california",0,1,2,0,artistic / musical / writer,other,0.0,pisces,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,single,bisexual,3,anything,1,0,64.0,-1,2012-06-30,"oakland, california",0,1,4,0,medicine / health,judaism,1.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,single,bisexual,4,vegetarian,2,1,63.0,20000,2012-06-26,"san francisco, california",0,1,2,0,artistic / musical / writer,agnosticism,0.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,single,straight,2,anything,2,0,69.0,20000,2012-06-30,"san rafael, california",2,1,2,0,other,other,1.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18,single,straight,4,anything,2,1,64.0,20000,2012-05-30,"san francisco, california",3,2,1,0,education,buddhism,1.0,virgo,1.0,0,1,1,0,0,1,0,0,1,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,single,straight,4,anything,0,0,72.0,80000,2012-02-29,"oakland, california",1,2,2,0,technology,catholicism,2.0,virgo,1.0,0,0,0,1,0,0,0,0,0,-1,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,single,straight,7,other,3,0,67.0,60000,2012-04-17,"san francisco, california",0,5,5,1,technology,judaism,0.0,gemini,0.0,0,0,0,0,0,0,0,0,1,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,single,straight,4,vegan,2,0,70.0,50000,2012-06-30,"san francisco, california",0,4,2,0,medicine / health,judaism,1.0,leo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,single,straight,4,anything,0,0,69.0,-1,2012-06-29,"oakland, california",0,1,2,1,non-technical,atheism,0.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,single,straight,6,other,1,0,72.0,-1,2012-06-25,"oakland, california",0,4,2,0,technology,other,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,single,straight,3,anything,2,0,75.0,-1,2012-05-29,"martinez, california",0,1,1,0,non-technical,other,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,-1,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,single,straight,8,other,3,1,66.0,-1,2012-06-30,"san francisco, california",2,1,1,1,medicine / health,other,1.0,libra,1.0,0,1,0,1,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,single,straight,4,anything,2,1,65.0,-1,2012-06-30,"san francisco, california",2,1,2,0,entertainment / media,christianity,1.0,leo,2.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,single,straight,4,other,0,0,61.0,20000,2012-05-18,"san leandro, california",2,3,1,0,education,christianity,2.0,scorpio,1.0,0,1,0,1,1,0,0,0,1,0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,single,straight,4,vegetarian,0,0,67.0,-1,2012-06-30,"san francisco, california",0,1,4,0,education,other,0.0,gemini,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,single,straight,4,anything,2,1,71.0,30000,2012-05-24,"san francisco, california",3,3,4,0,business and management,christianity,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,single,bisexual,7,vegetarian,1,0,69.0,1000000,2012-06-29,"san francisco, california",0,2,4,0,education,other,3.0,gemini,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,single,straight,0,vegetarian,3,1,72.0,30000,2011-10-02,"berkeley, california",0,3,2,0,technology,atheism,0.0,libra,0.0,0,0,0,1,0,0,0,0,0,-1,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,single,straight,6,anything,2,0,69.0,-1,2012-06-30,"el cerrito, california",0,1,2,0,education,atheism,0.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,single,straight,6,vegetarian,0,0,60.0,-1,2012-06-30,"oakland, california",0,1,1,0,other,other,1.0,sagittarius,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,single,straight,5,anything,2,0,72.0,80000,2012-06-30,"san mateo, california",0,1,2,0,technology,agnosticism,1.0,taurus,0.0,1,0,0,0,0,0,0,0,0,0,-1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,single,straight,6,anything,2,0,64.0,-1,2012-06-29,"san francisco, california",0,4,2,0,education,catholicism,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,seeing someone,bisexual,6,anything,2,0,72.0,-1,2012-06-27,"san francisco, california",0,5,2,0,technology,atheism,0.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,single,straight,6,anything,3,1,70.0,30000,2012-06-30,"san francisco, california",4,1,2,1,non-technical,agnosticism,1.0,aquarius,1.0,0,0,0,0,0,0,0,1,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41,single,straight,4,anything,2,0,64.0,-1,2012-06-30,"berkeley, california",0,2,4,0,other,judaism,0.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,single,straight,4,anything,2,0,62.0,-1,2012-06-29,"oakland, california",0,2,4,0,law and government,christianity,3.0,cancer,1.0,0,0,1,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,single,straight,6,anything,2,1,70.0,80000,2012-06-29,"burlingame, california",0,2,2,0,other,atheism,1.0,aquarius,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47,single,straight,8,anything,2,0,65.0,70000,2012-06-29,"san francisco, california",2,1,1,0,non-technical,agnosticism,0.0,pisces,0.0,0,0,1,0,0,0,0,0,0,-1,0.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,single,straight,5,anything,2,0,75.0,-1,2012-06-30,"emeryville, california",0,1,4,0,technology,atheism,1.0,gemini,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,single,straight,6,anything,2,0,66.0,-1,2012-06-22,"oakland, california",0,1,2,0,technology,catholicism,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43,available,straight,8,other,0,0,65.0,-1,2012-06-27,"san rafael, california",0,2,2,0,artistic / musical / writer,hinduism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,single,straight,8,anything,2,0,63.0,-1,2012-06-17,"novato, california",0,1,3,0,law and government,christianity,1.0,sagittarius,0.0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,single,straight,5,other,2,0,65.0,1000000,2012-06-12,"mill valley, california",0,1,4,0,medicine / health,other,3.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,single,straight,4,vegetarian,2,0,75.0,-1,2012-06-29,"san francisco, california",0,4,2,0,technology,atheism,1.0,sagittarius,1.0,0,0,0,0,0,0,0,1,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,single,straight,5,anything,2,1,69.0,-1,2012-06-29,"san francisco, california",0,5,2,0,technology,atheism,2.0,cancer,1.0,0,1,0,0,0,0,0,0,0,1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,single,straight,6,anything,0,0,65.0,-1,2012-06-29,"san rafael, california",0,4,2,0,entertainment / media,other,1.0,taurus,1.0,0,1,0,0,0,0,0,0,0,1,0.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,single,straight,5,anything,2,1,69.0,-1,2012-06-29,"san francisco, california",0,5,2,0,technology,atheism,2.0,cancer,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,single,straight,4,anything,2,0,69.0,-1,2012-05-24,"oakland, california",3,1,2,0,education,agnosticism,1.0,leo,1.0,1,1,0,1,0,1,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,single,straight,9,anything,0,0,73.0,-1,2012-06-30,"martinez, california",0,1,2,0,education,other,1.0,taurus,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,single,straight,9,anything,2,0,66.0,-1,2012-06-27,"san bruno, california",0,3,4,0,technology,catholicism,1.0,sagittarius,0.0,0,0,0,1,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,single,straight,6,anything,3,1,68.0,-1,2012-06-29,"san francisco, california",2,1,1,0,other,other,0.0,leo,1.0,1,0,1,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
52,single,straight,4,anything,2,0,67.0,-1,2012-04-19,"richmond, california",0,3,2,1,technology,other,0.0,gemini,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,single,straight,6,anything,2,0,70.0,-1,2012-06-29,"brisbane, california",0,2,2,0,other,catholicism,1.0,gemini,1.0,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,single,straight,6,anything,3,1,55.0,20000,2012-06-30,"san francisco, california",0,2,4,0,artistic / musical / writer,buddhism,2.0,libra,1.0,0,0,0,1,0,0,0,0,1,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,single,straight,4,other,2,0,72.0,20000,2012-06-18,"oakland, california",0,3,2,0,non-technical,christianity,0.0,aquarius,1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37,single,straight,4,anything,2,0,68.0,40000,2012-06-29,"san francisco, california",0,2,4,1,other,buddhism,1.0,sagittarius,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,single,straight,4,anything,2,1,73.0,60000,2012-06-30,"berkeley, california",1,1,2,0,technology,agnosticism,1.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,single,straight,2,anything,2,0,65.0,-1,2012-06-30,"emeryville, california",0,1,2,0,education,agnosticism,0.0,capricorn,0.0,0,0,1,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,single,straight,8,vegetarian,1,1,66.0,-1,2012-06-29,"san francisco, california",0,1,2,0,entertainment / media,agnosticism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,single,straight,9,anything,3,0,68.0,-1,2012-06-30,"pleasant hill, california",0,2,2,0,technology,other,1.0,scorpio,1.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,single,straight,5,vegetarian,1,0,67.0,-1,2012-06-30,"san francisco, california",0,1,4,0,artistic / musical / writer,buddhism,0.0,scorpio,1.0,0,0,0,0,1,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,single,straight,4,vegetarian,2,1,73.0,-1,2012-06-30,"san francisco, california",0,1,2,0,other,buddhism,1.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,single,straight,5,vegetarian,2,0,72.0,40000,2012-06-14,"oakland, california",0,2,2,0,non-technical,other,0.0,pisces,1.0,0,1,0,0,0,0,0,0,1,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,single,straight,6,anything,3,1,71.0,60000,2012-06-25,"san francisco, california",0,2,2,0,artistic / musical / writer,other,0.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47,single,straight,5,anything,2,0,62.0,-1,2012-06-27,"san anselmo, california",0,4,2,0,medicine / health,catholicism,1.0,cancer,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,available,bisexual,8,anything,2,1,67.0,20000,2012-06-28,"san francisco, california",0,1,2,0,non-technical,other,2.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,single,straight,3,vegetarian,1,0,61.0,-1,2012-06-04,"forest knolls, california",0,1,5,0,medicine / health,buddhism,0.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,single,bisexual,11,vegetarian,2,0,62.0,-1,2012-06-30,"oakland, california",0,4,4,0,education,other,2.0,aries,2.0,0,0,1,0,0,1,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,single,straight,5,other,2,0,69.0,-1,2012-06-29,"san francisco, california",0,3,2,0,technology,catholicism,1.0,pisces,1.0,1,0,0,0,1,0,0,0,1,0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29,single,straight,6,anything,2,0,67.0,40000,2012-06-20,"san francisco, california",2,1,2,1,non-technical,atheism,0.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,single,straight,4,anything,2,0,67.0,40000,2012-06-28,"san francisco, california",0,1,1,0,other,catholicism,1.0,libra,1.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,single,straight,8,anything,2,0,67.0,-1,2012-05-24,"oakland, california",0,1,2,0,non-technical,other,2.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,available,straight,3,anything,2,0,60.0,150000,2012-06-30,"san francisco, california",0,2,2,0,business and management,agnosticism,1.0,sagittarius,0.0,1,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
